[1] "37033 forecasted vs actual:  5.63139304787144 5.64897423816121"
[1] "37034 forecasted vs actual:  5.61759019400906 5.68357976733868"
[1] "37035 forecasted vs actual:  5.4977550235521 5.54517744447956"
[1] "37036 forecasted vs actual:  5.38342341001078 5.37989735354046"
[1] "37037 forecasted vs actual:  5.15682395382848 5.11198778835654"
[1] "37038 forecasted vs actual:  4.97683094954588 4.969813299576"
[1] "37039 forecasted vs actual:  4.8723355550144 4.9416424226093"
[1] "37040 forecasted vs actual:  4.81646965961903 4.87519732320115"
[1] "37041 forecasted vs actual:  4.89121092424935 4.87519732320115"
[1] "37042 forecasted vs actual:  5.05166516320959 4.9416424226093"
[1] "37043 forecasted vs actual:  5.18380512125613 5.06890420222023"
[1] "37044 forecasted vs actual:  5.27279429196653 5.29831736654804"
[1] "37045 forecasted vs actual:  5.37382537681323 5.54126354515843"
[1] "37046 forecasted vs actual:  5.47799771930791 5.62401750618734"
[1] "37047 forecasted vs actual:  5.50902173162317 5.62040086571715"
[1] "37048 forecasted vs actual:  5.45209273530144 5.59842195899838"
[1] "37049 forecasted vs actual:  5.42775985407798 5.5834963087817"
[1] "37050 forecasted vs actual:  5.40277396520796 5.54907608489522"
[1] "37051 forecasted vs actual:  5.39005541809741 5.4971682252932"
[1] "37052 forecasted vs actual:  5.38520086089268 5.48063892334199"
[1] "37053 forecasted vs actual:  5.39553242755489 5.4380793089232"
[1] "37054 forecasted vs actual:  5.42828567996019 5.41610040220442"
[1] "37055 forecasted vs actual:  5.45145353757668 5.42053499927229"
[1] "37056 forecasted vs actual:  5.5517529317851 5.50125821054473"
[1] "37057 forecasted vs actual:  5.70127894013118 5.66642668811243"
[1] "37058 forecasted vs actual:  5.6989141896113 5.75890177387728"
[1] "37059 forecasted vs actual:  5.58023537676121 5.62040086571715"
[1] "37060 forecasted vs actual:  5.42612737078952 5.39816270151775"
[1] "37061 forecasted vs actual:  5.20322670884029 5.15905529921453"
[1] "37062 forecasted vs actual:  5.04001039745669 5.00394630594546"
[1] "37063 forecasted vs actual:  4.95174852684646 4.92725368515721"
[1] "37064 forecasted vs actual:  4.90050975736928 4.89034912822175"
[1] "37065 forecasted vs actual:  4.91237648833765 4.87519732320115"
[1] "37066 forecasted vs actual:  4.94760048767067 4.91265488573605"
[1] "37067 forecasted vs actual:  5.05822041978774 4.94875989037817"
[1] "37068 forecasted vs actual:  5.13243748584633 5.15329159449778"
[1] "37069 forecasted vs actual:  5.29449622247289 5.36129216570943"
[1] "37070 forecasted vs actual:  5.44212999169328 5.4380793089232"
[1] "37071 forecasted vs actual:  5.45721755797907 5.41164605185504"
[1] "37072 forecasted vs actual:  5.38705354340653 5.39362754635236"
[1] "37073 forecasted vs actual:  5.3597162917519 5.4249500174814"
[1] "37074 forecasted vs actual:  5.39578852171658 5.38449506278909"
[1] "37075 forecasted vs actual:  5.34882030283351 5.28826703069454"
[1] "37076 forecasted vs actual:  5.26202403532485 5.25749537202778"
[1] "37077 forecasted vs actual:  5.26247699575542 5.23644196282995"
[1] "37078 forecasted vs actual:  5.27106849737419 5.25749537202778"
[1] "37079 forecasted vs actual:  5.30971842516083 5.28320372873799"
[1] "37080 forecasted vs actual:  5.38887644839166 5.42934562895444"
[1] "37081 forecasted vs actual:  5.60882703673173 5.64544689764324"
[1] "37082 forecasted vs actual:  5.65022080976485 5.69035945432406"
[1] "37083 forecasted vs actual:  5.53616949351636 5.50533153593236"
[1] "37084 forecasted vs actual:  5.30084756994499 5.25227342804663"
[1] "37085 forecasted vs actual:  5.05880635633529 5.08759633523238"
[1] "37086 forecasted vs actual:  4.98101447588562 4.92725368515721"
[1] "37087 forecasted vs actual:  4.87586067251361 4.90527477843843"
[1] "37088 forecasted vs actual:  4.88662928039377 4.87519732320115"
[1] "37089 forecasted vs actual:  4.89069855292548 4.89783979995091"
[1] "37090 forecasted vs actual:  4.96571794650741 5.02388052084628"
[1] "37091 forecasted vs actual:  5.15845211036975 5.16478597392351"
[1] "37092 forecasted vs actual:  5.34119580331842 5.36597601502185"
[1] "37093 forecasted vs actual:  5.48160867271389 5.48893772615669"
[1] "37094 forecasted vs actual:  5.52601299197674 5.48479693349065"
[1] "37095 forecasted vs actual:  5.48152123261532 5.50125821054473"
[1] "37096 forecasted vs actual:  5.47269232528959 5.45958551414416"
[1] "37097 forecasted vs actual:  5.42235860139384 5.40717177146012"
[1] "37098 forecasted vs actual:  5.37564391596 5.38449506278909"
[1] "37099 forecasted vs actual:  5.36084943391636 5.3890717298165"
[1] "37100 forecasted vs actual:  5.37057027956726 5.3890717298165"
[1] "37101 forecasted vs actual:  5.37786128635216 5.37063802812766"
[1] "37102 forecasted vs actual:  5.38895613718327 5.3890717298165"
[1] "37103 forecasted vs actual:  5.41838790470967 5.45958551414416"
[1] "37104 forecasted vs actual:  5.55443513576167 5.55295958492162"
[1] "37105 forecasted vs actual:  5.69988480966146 5.73334127689775"
[1] "37106 forecasted vs actual:  5.74534151256843 5.73979291217923"
[1] "37107 forecasted vs actual:  5.58399374391703 5.54907608489522"
[1] "37108 forecasted vs actual:  5.34090076692095 5.34710753071747"
[1] "37109 forecasted vs actual:  5.15377363300923 5.08140436498446"
[1] "37110 forecasted vs actual:  4.94983639364594 4.97673374242057"
[1] "37111 forecasted vs actual:  4.93627987432125 4.91998092582813"
[1] "37112 forecasted vs actual:  4.89800888268014 4.87519732320115"
[1] "37113 forecasted vs actual:  4.89673902517739 4.91265488573605"
[1] "37114 forecasted vs actual:  4.99379941105919 5.01063529409626"
[1] "37115 forecasted vs actual:  5.13537905367021 5.19295685089021"
[1] "37116 forecasted vs actual:  5.37754640080966 5.36597601502185"
[1] "37117 forecasted vs actual:  5.47591351844428 5.48063892334199"
[1] "37118 forecasted vs actual:  5.51962240579235 5.47227067367148"
[1] "37119 forecasted vs actual:  5.47112161755365 5.4510384535657"
[1] "37120 forecasted vs actual:  5.42029004674746 5.39816270151775"
[1] "37121 forecasted vs actual:  5.36925928139957 5.35658627467201"
[1] "37122 forecasted vs actual:  5.33447484922431 5.34710753071747"
[1] "37123 forecasted vs actual:  5.32511841632243 5.33753807970132"
[1] "37124 forecasted vs actual:  5.33056150803403 5.36597601502185"
[1] "37125 forecasted vs actual:  5.36018195378793 5.3890717298165"
[1] "37126 forecasted vs actual:  5.40740185589848 5.4553211153577"
[1] "37127 forecasted vs actual:  5.48510727499477 5.53338948872752"
[1] "37128 forecasted vs actual:  5.61006292937492 5.62401750618734"
[1] "37129 forecasted vs actual:  5.77902245492928 5.77144112313002"
[1] "37130 forecasted vs actual:  5.76452582581302 5.75574221358691"
[1] "37131 forecasted vs actual:  5.59787013054245 5.56068163101553"
[1] "37132 forecasted vs actual:  5.35214974929726 5.30330490805908"
[1] "37133 forecasted vs actual:  5.10573996106329 5.12396397940326"
[1] "37134 forecasted vs actual:  5.01515637396722 4.97673374242057"
[1] "37135 forecasted vs actual:  4.92724298663408 4.94875989037817"
[1] "37136 forecasted vs actual:  4.92829650388554 4.91265488573605"
[1] "37137 forecasted vs actual:  4.92362394474876 4.92725368515721"
[1] "37138 forecasted vs actual:  5.0071621567909 5.03043792139244"
[1] "37139 forecasted vs actual:  5.15766698466963 5.19849703126583"
[1] "37140 forecasted vs actual:  5.38312316199678 5.41164605185504"
[1] "37141 forecasted vs actual:  5.52933943476117 5.48893772615669"
[1] "37142 forecasted vs actual:  5.51904146036952 5.52146091786225"
[1] "37143 forecasted vs actual:  5.52167156075767 5.47646355193151"
[1] "37144 forecasted vs actual:  5.43739998202663 5.4553211153577"
[1] "37145 forecasted vs actual:  5.42682808122085 5.40267738187228"
[1] "37146 forecasted vs actual:  5.37308272090626 5.40267738187228"
[1] "37147 forecasted vs actual:  5.37923566524847 5.42934562895444"
[1] "37148 forecasted vs actual:  5.41342336774825 5.34710753071747"
[1] "37149 forecasted vs actual:  5.32685373596158 5.40717177146012"
[1] "37150 forecasted vs actual:  5.4377018115849 5.48063892334199"
[1] "37151 forecasted vs actual:  5.50728781698809 5.51342874616498"
[1] "37152 forecasted vs actual:  5.59738347170182 5.55682806169954"
[1] "37153 forecasted vs actual:  5.70781030846791 5.74620319054015"
[1] "37154 forecasted vs actual:  5.76769882237593 5.78382518232974"
[1] "37155 forecasted vs actual:  5.62829216829627 5.6021188208797"
[1] "37156 forecasted vs actual:  5.39221185420271 5.33271879326537"
[1] "37157 forecasted vs actual:  5.12331972676705 5.14749447681345"
[1] "37158 forecasted vs actual:  5.03060160590023 5.02388052084628"
[1] "37159 forecasted vs actual:  4.97583634417342 4.99043258677874"
[1] "37160 forecasted vs actual:  4.96388181892261 4.95582705760126"
[1] "37161 forecasted vs actual:  4.96000642391491 4.99043258677874"
[1] "37162 forecasted vs actual:  5.06145075184886 5.07517381523383"
[1] "37163 forecasted vs actual:  5.19700146584563 5.23110861685459"
[1] "37164 forecasted vs actual:  5.41434919289645 5.44673737166631"
[1] "37165 forecasted vs actual:  5.5659583644382 5.57594910314632"
[1] "37166 forecasted vs actual:  5.61098173163939 5.54517744447956"
[1] "37167 forecasted vs actual:  5.53420043440778 5.50125821054473"
[1] "37168 forecasted vs actual:  5.46804343950578 5.46383180502561"
[1] "37169 forecasted vs actual:  5.43421576882974 5.4380793089232"
[1] "37170 forecasted vs actual:  5.41755480184406 5.3890717298165"
[1] "37171 forecasted vs actual:  5.36293409787417 5.4249500174814"
[1] "37172 forecasted vs actual:  5.41500748300403 5.36597601502185"
[1] "37173 forecasted vs actual:  5.35190820970528 5.36129216570943"
[1] "37174 forecasted vs actual:  5.39537696799713 5.35185813347607"
[1] "37175 forecasted vs actual:  5.39321779685863 5.36597601502185"
[1] "37176 forecasted vs actual:  5.46362055032499 5.48893772615669"
[1] "37177 forecasted vs actual:  5.66437659663776 5.6970934865054"
[1] "37178 forecasted vs actual:  5.72590900037243 5.77765232322266"
[1] "37179 forecasted vs actual:  5.61636767847686 5.58724865840025"
[1] "37180 forecasted vs actual:  5.37171636152207 5.42053499927229"
[1] "37181 forecasted vs actual:  5.22199016136141 5.08759633523238"
[1] "37182 forecasted vs actual:  4.94121976240492 5.01727983681492"
[1] "37183 forecasted vs actual:  4.98136135582267 4.9416424226093"
[1] "37184 forecasted vs actual:  4.90765887315529 4.92725368515721"
[1] "37185 forecasted vs actual:  4.94829150458514 4.99043258677874"
[1] "37186 forecasted vs actual:  5.06090448800432 5.06890420222023"
[1] "37187 forecasted vs actual:  5.19124380816208 5.20948615284142"
[1] "37188 forecasted vs actual:  5.39308580806081 5.4380793089232"
[1] "37189 forecasted vs actual:  5.56039884224491 5.53733426701854"
[1] "37190 forecasted vs actual:  5.56809228759332 5.50125821054473"
[1] "37191 forecasted vs actual:  5.50522774831035 5.49306144334055"
[1] "37192 forecasted vs actual:  5.46705239920994 5.40717177146012"
[1] "37193 forecasted vs actual:  5.3763987648885 5.39362754635236"
[1] "37194 forecasted vs actual:  5.37993357179833 5.42934562895444"
[1] "37195 forecasted vs actual:  5.41671768458129 5.44241771052179"
[1] "37196 forecasted vs actual:  5.42144177608318 5.39816270151775"
[1] "37197 forecasted vs actual:  5.3796841947843 5.40717177146012"
[1] "37198 forecasted vs actual:  5.4308584311141 5.3890717298165"
[1] "37199 forecasted vs actual:  5.41784695932026 5.4249500174814"
[1] "37200 forecasted vs actual:  5.52570452277916 5.51745289646471"
[1] "37201 forecasted vs actual:  5.69480361481189 5.68357976733868"
[1] "37202 forecasted vs actual:  5.70551413497552 5.78689738136671"
[1] "37203 forecasted vs actual:  5.6357408585569 5.605802066296"
[1] "37204 forecasted vs actual:  5.39005301063622 5.3890717298165"
[1] "37205 forecasted vs actual:  5.18393518452218 5.13579843705026"
[1] "37206 forecasted vs actual:  5.0077444641541 5.02388052084628"
[1] "37207 forecasted vs actual:  4.97528785996437 4.95582705760126"
[1] "37208 forecasted vs actual:  4.93084971192485 4.92725368515721"
[1] "37209 forecasted vs actual:  4.94735088150387 4.91998092582813"
[1] "37210 forecasted vs actual:  4.99938705900117 4.91998092582813"
[1] "37211 forecasted vs actual:  5.05770171696714 5.06890420222023"
[1] "37212 forecasted vs actual:  5.2735289983718 5.33753807970132"
[1] "37213 forecasted vs actual:  5.47208741728628 5.48893772615669"
[1] "37214 forecasted vs actual:  5.52183095848005 5.59471137960184"
[1] "37215 forecasted vs actual:  5.59379658846309 5.59842195899838"
[1] "37216 forecasted vs actual:  5.5440247533834 5.58724865840025"
[1] "37217 forecasted vs actual:  5.538532563337 5.56068163101553"
[1] "37218 forecasted vs actual:  5.51823018749351 5.52942908751142"
[1] "37219 forecasted vs actual:  5.4929732661664 5.50125821054473"
[1] "37220 forecasted vs actual:  5.46477860921539 5.48479693349065"
[1] "37221 forecasted vs actual:  5.46622017678769 5.4380793089232"
[1] "37222 forecasted vs actual:  5.45630467094899 5.40267738187228"
[1] "37223 forecasted vs actual:  5.43625055967921 5.40267738187228"
[1] "37224 forecasted vs actual:  5.51018235105413 5.47646355193151"
[1] "37225 forecasted vs actual:  5.66001093505498 5.67675380226828"
[1] "37226 forecasted vs actual:  5.71553375427055 5.78382518232974"
[1] "37227 forecasted vs actual:  5.63124924343094 5.57972982598622"
[1] "37228 forecasted vs actual:  5.36685067112548 5.42053499927229"
[1] "37229 forecasted vs actual:  5.22568097518099 5.2257466737132"
[1] "37230 forecasted vs actual:  5.09202756811489 5.01063529409626"
[1] "37231 forecasted vs actual:  4.95438292110537 4.99721227376411"
[1] "37232 forecasted vs actual:  4.97151532236916 4.91265488573605"
[1] "37233 forecasted vs actual:  4.9281432772127 4.91265488573605"
[1] "37234 forecasted vs actual:  4.9901395401968 4.9416424226093"
[1] "37235 forecasted vs actual:  5.08549368430563 4.98360662170834"
[1] "37236 forecasted vs actual:  5.1929526644738 5.19849703126583"
[1] "37237 forecasted vs actual:  5.34873550687299 5.35658627467201"
[1] "37238 forecasted vs actual:  5.4071373369425 5.4249500174814"
[1] "37239 forecasted vs actual:  5.43269114394637 5.42934562895444"
[1] "37240 forecasted vs actual:  5.39715518745881 5.39816270151775"
[1] "37241 forecasted vs actual:  5.36248057742768 5.37527840768417"
[1] "37242 forecasted vs actual:  5.355038747972 5.34710753071747"
[1] "37243 forecasted vs actual:  5.32560325503554 5.29330482472449"
[1] "37244 forecasted vs actual:  5.27342105805357 5.24174701505964"
[1] "37245 forecasted vs actual:  5.23956381338244 5.20948615284142"
[1] "37246 forecasted vs actual:  5.24483102511001 5.19295685089021"
[1] "37247 forecasted vs actual:  5.23929240062331 5.2257466737132"
[1] "37248 forecasted vs actual:  5.33989911143021 5.33753807970132"
[1] "37249 forecasted vs actual:  5.52918741758524 5.56068163101553"
[1] "37250 forecasted vs actual:  5.62263296339141 5.68357976733868"
[1] "37251 forecasted vs actual:  5.53056793837161 5.52942908751142"
[1] "37252 forecasted vs actual:  5.31289081852675 5.27299955856375"
[1] "37253 forecasted vs actual:  5.05765990263736 5.08759633523238"
[1] "37254 forecasted vs actual:  4.96998230001812 4.96284463025991"
[1] "37255 forecasted vs actual:  4.9097150443742 4.89783979995091"
[1] "37256 forecasted vs actual:  4.86643477399476 4.89783979995091"
[1] "37257 forecasted vs actual:  4.91980617524669 4.91998092582813"
[1] "37258 forecasted vs actual:  4.98425457988464 4.97673374242057"
[1] "37259 forecasted vs actual:  5.11120256677683 5.12396397940326"
[1] "37260 forecasted vs actual:  5.32316065078145 5.32787616878958"
[1] "37261 forecasted vs actual:  5.45384112694637 5.42053499927229"
[1] "37262 forecasted vs actual:  5.45330050332453 5.39362754635236"
[1] "37263 forecasted vs actual:  5.3983753247966 5.3890717298165"
[1] "37264 forecasted vs actual:  5.3655920702564 5.32300997913841"
[1] "37265 forecasted vs actual:  5.29543200194847 5.30826769740121"
[1] "37266 forecasted vs actual:  5.30216637840245 5.30826769740121"
[1] "37267 forecasted vs actual:  5.27574978450126 5.28320372873799"
[1] "37268 forecasted vs actual:  5.26501326600752 5.26785815906333"
[1] "37269 forecasted vs actual:  5.25974252401544 5.25749537202778"
[1] "37270 forecasted vs actual:  5.27833537494138 5.31811999384422"
[1] "37271 forecasted vs actual:  5.34986585273791 5.32787616878958"
[1] "37272 forecasted vs actual:  5.42301605041427 5.4249500174814"
[1] "37273 forecasted vs actual:  5.61600031140594 5.605802066296"
[1] "37274 forecasted vs actual:  5.64763956309187 5.70711026474888"
[1] "37275 forecasted vs actual:  5.54459372085005 5.50938833662798"
[1] "37276 forecasted vs actual:  5.28836775838235 5.30330490805908"
[1] "37277 forecasted vs actual:  5.10049964259718 5.03043792139244"
[1] "37278 forecasted vs actual:  4.89656820274927 4.91998092582813"
[1] "37279 forecasted vs actual:  4.87709769363213 4.89034912822175"
[1] "37280 forecasted vs actual:  4.86148233740545 4.83628190695148"
[1] "37281 forecasted vs actual:  4.8513378911989 4.88280192258637"
[1] "37282 forecasted vs actual:  4.95378152338616 4.97673374242057"
[1] "37283 forecasted vs actual:  5.10853633896063 5.15905529921453"
[1] "37284 forecasted vs actual:  5.35235946106416 5.4380793089232"
[1] "37285 forecasted vs actual:  5.55324909353361 5.4971682252932"
[1] "37286 forecasted vs actual:  5.50941658175564 5.52545293913178"
[1] "37287 forecasted vs actual:  5.51964515396614 5.46806014113513"
[1] "37288 forecasted vs actual:  5.42512782796189 5.44241771052179"
[1] "37289 forecasted vs actual:  5.408997776295 5.37527840768417"
[1] "37290 forecasted vs actual:  5.3542643800594 5.40717177146012"
[1] "37291 forecasted vs actual:  5.39011232132259 5.39362754635236"
[1] "37292 forecasted vs actual:  5.36741114845731 5.38449506278909"
[1] "37293 forecasted vs actual:  5.36973302321015 5.39362754635236"
[1] "37294 forecasted vs actual:  5.40903752702512 5.41610040220442"
[1] "37295 forecasted vs actual:  5.43892428447199 5.47227067367148"
[1] "37296 forecasted vs actual:  5.56180070889091 5.53338948872752"
[1] "37297 forecasted vs actual:  5.70791428795025 5.69035945432406"
[1] "37298 forecasted vs actual:  5.73428196553773 5.74939298590825"
[1] "37299 forecasted vs actual:  5.58321919763338 5.56068163101553"
[1] "37300 forecasted vs actual:  5.33970295645598 5.35185813347607"
[1] "37301 forecasted vs actual:  5.14668123706501 5.03695260241363"
[1] "37302 forecasted vs actual:  4.90087048529045 4.95582705760126"
[1] "37303 forecasted vs actual:  4.91967507351181 4.90527477843843"
[1] "37304 forecasted vs actual:  4.87368378047459 4.84418708645859"
[1] "37305 forecasted vs actual:  4.86187187773181 4.93447393313069"
[1] "37306 forecasted vs actual:  5.00629588856504 4.99721227376411"
[1] "37307 forecasted vs actual:  5.12195175054022 5.14166355650266"
[1] "37308 forecasted vs actual:  5.33941100995157 5.40267738187228"
[1] "37309 forecasted vs actual:  5.52042473826726 5.49306144334055"
[1] "37310 forecasted vs actual:  5.5074795692076 5.46383180502561"
[1] "37311 forecasted vs actual:  5.46014921467969 5.44241771052179"
[1] "37312 forecasted vs actual:  5.4039411348514 5.38449506278909"
[1] "37313 forecasted vs actual:  5.35046666435326 5.3890717298165"
[1] "37314 forecasted vs actual:  5.37746835709429 5.41164605185504"
[1] "37315 forecasted vs actual:  5.38684524128413 5.33271879326537"
[1] "37316 forecasted vs actual:  5.30844751960924 5.31320597904179"
[1] "37317 forecasted vs actual:  5.30800283473245 5.33271879326537"
[1] "37318 forecasted vs actual:  5.3539127746806 5.35185813347607"
[1] "37319 forecasted vs actual:  5.38316369633713 5.41164605185504"
[1] "37320 forecasted vs actual:  5.50354097548451 5.44241771052179"
[1] "37321 forecasted vs actual:  5.62622668440987 5.64190707093811"
[1] "37322 forecasted vs actual:  5.69859519608584 5.75574221358691"
[1] "37323 forecasted vs actual:  5.59054132626171 5.5834963087817"
[1] "37324 forecasted vs actual:  5.36214726814838 5.28320372873799"
[1] "37325 forecasted vs actual:  5.07253598403464 5.04985600724954"
[1] "37326 forecasted vs actual:  4.92579937144502 4.93447393313069"
[1] "37327 forecasted vs actual:  4.89728459736674 4.87519732320115"
[1] "37328 forecasted vs actual:  4.8462680231809 4.85981240436167"
[1] "37329 forecasted vs actual:  4.88618396377396 4.87519732320115"
[1] "37330 forecasted vs actual:  4.9459645536878 4.969813299576"
[1] "37331 forecasted vs actual:  5.10286679184068 5.10594547390058"
[1] "37332 forecasted vs actual:  5.31159126880597 5.41164605185504"
[1] "37333 forecasted vs actual:  5.5328299458725 5.4553211153577"
[1] "37334 forecasted vs actual:  5.46789082519714 5.44673737166631"
[1] "37335 forecasted vs actual:  5.44070298960728 5.42934562895444"
[1] "37336 forecasted vs actual:  5.38685199551439 5.39362754635236"
[1] "37337 forecasted vs actual:  5.3625235405922 5.36597601502185"
[1] "37338 forecasted vs actual:  5.35511365269663 5.37527840768417"
[1] "37339 forecasted vs actual:  5.35144196661617 5.37063802812766"
[1] "37340 forecasted vs actual:  5.34994797183163 5.30330490805908"
[1] "37341 forecasted vs actual:  5.29158209063435 5.35185813347607"
[1] "37342 forecasted vs actual:  5.37212202247957 5.37527840768417"
[1] "37343 forecasted vs actual:  5.40243192838636 5.4249500174814"
[1] "37344 forecasted vs actual:  5.51069288402876 5.50938833662798"
[1] "37345 forecasted vs actual:  5.690783622085 5.65248918026865"
[1] "37346 forecasted vs actual:  5.70523966086545 5.73009978297357"
[1] "37347 forecasted vs actual:  5.56490518095467 5.54907608489522"
[1] "37348 forecasted vs actual:  5.32710295951239 5.26785815906333"
[1] "37349 forecasted vs actual:  5.05670921424036 5.08140436498446"
[1] "37350 forecasted vs actual:  4.9586886024156 4.91265488573605"
[1] "37351 forecasted vs actual:  4.87609478449824 4.86753445045558"
[1] "37352 forecasted vs actual:  4.84520526044638 4.84418708645859"
[1] "37353 forecasted vs actual:  4.87510311049351 4.82028156560504"
[1] "37354 forecasted vs actual:  4.89673695364042 4.969813299576"
[1] "37355 forecasted vs actual:  5.1114058005379 5.14166355650266"
[1] "37356 forecasted vs actual:  5.34626620131531 5.35658627467201"
[1] "37357 forecasted vs actual:  5.47636798833132 5.48479693349065"
[1] "37358 forecasted vs actual:  5.50312308712972 5.48063892334199"
[1] "37359 forecasted vs actual:  5.47395989919739 5.48479693349065"
[1] "37360 forecasted vs actual:  5.437274545789 5.38449506278909"
[1] "37361 forecasted vs actual:  5.35025474393545 5.40267738187228"
[1] "37362 forecasted vs actual:  5.38998969401957 5.39362754635236"
[1] "37363 forecasted vs actual:  5.36705360345737 5.40717177146012"
[1] "37364 forecasted vs actual:  5.37788869920323 5.37989735354046"
[1] "37365 forecasted vs actual:  5.36159052919268 5.36129216570943"
[1] "37366 forecasted vs actual:  5.37558166432197 5.39816270151775"
[1] "37367 forecasted vs actual:  5.42401906819905 5.38449506278909"
[1] "37368 forecasted vs actual:  5.47423342671055 5.42053499927229"
[1] "37369 forecasted vs actual:  5.61849693171385 5.60947179518496"
[1] "37370 forecasted vs actual:  5.67912211060107 5.7037824746562"
[1] "37371 forecasted vs actual:  5.54244251168827 5.56452040732269"
[1] "37372 forecasted vs actual:  5.34156225739489 5.33271879326537"
[1] "37373 forecasted vs actual:  5.11984359288541 5.0998664278242"
[1] "37374 forecasted vs actual:  4.97106825219102 4.91998092582813"
[1] "37375 forecasted vs actual:  4.88491998937398 4.86753445045558"
[1] "37376 forecasted vs actual:  4.84949888556641 4.8283137373023"
[1] "37377 forecasted vs actual:  4.85538460186637 4.86753445045558"
[1] "37378 forecasted vs actual:  4.94439078363477 4.90527477843843"
[1] "37379 forecasted vs actual:  5.0547393551076 4.99043258677874"
[1] "37380 forecasted vs actual:  5.21744605264075 5.27299955856375"
[1] "37381 forecasted vs actual:  5.39954541964799 5.47227067367148"
[1] "37382 forecasted vs actual:  5.48020971166616 5.55682806169954"
[1] "37383 forecasted vs actual:  5.52843485585184 5.56068163101553"
[1] "37384 forecasted vs actual:  5.4982052933725 5.54517744447956"
[1] "37385 forecasted vs actual:  5.49018306187638 5.54126354515843"
[1] "37386 forecasted vs actual:  5.50131809117548 5.51745289646471"
[1] "37387 forecasted vs actual:  5.4688264465173 5.48063892334199"
[1] "37388 forecasted vs actual:  5.42233356242666 5.4510384535657"
[1] "37389 forecasted vs actual:  5.42123372923957 5.41610040220442"
[1] "37390 forecasted vs actual:  5.41099879828439 5.3890717298165"
[1] "37391 forecasted vs actual:  5.42948164632355 5.39816270151775"
[1] "37392 forecasted vs actual:  5.49018812461729 5.4249500174814"
[1] "37393 forecasted vs actual:  5.630642163462 5.56452040732269"
[1] "37394 forecasted vs actual:  5.64965599673784 5.72358510195238"
[1] "37395 forecasted vs actual:  5.56986734407677 5.57215403217776"
[1] "37396 forecasted vs actual:  5.3479626058794 5.37063802812766"
[1] "37397 forecasted vs actual:  5.14197260344399 5.14749447681345"
[1] "37398 forecasted vs actual:  5.00492221496711 4.94875989037817"
[1] "37399 forecasted vs actual:  4.90557400896042 4.88280192258637"
[1] "37400 forecasted vs actual:  4.85441460180498 4.8283137373023"
[1] "37401 forecasted vs actual:  4.86223079108542 4.83628190695148"
[1] "37402 forecasted vs actual:  4.91706068876599 4.84418708645859"
[1] "37403 forecasted vs actual:  5.00435497865849 4.90527477843843"
[1] "37404 forecasted vs actual:  5.16718200559382 5.11799381241676"
[1] "37405 forecasted vs actual:  5.27362271918241 5.32300997913841"
[1] "37406 forecasted vs actual:  5.38402596747605 5.37527840768417"
[1] "37407 forecasted vs actual:  5.38215309370292 5.3890717298165"
[1] "37408 forecasted vs actual:  5.35107841629516 5.35658627467201"
[1] "37409 forecasted vs actual:  5.32239783220444 5.35185813347607"
[1] "37410 forecasted vs actual:  5.33952375500008 5.30826769740121"
[1] "37411 forecasted vs actual:  5.30588492723774 5.27299955856375"
[1] "37412 forecasted vs actual:  5.27070052550786 5.21493575760899"
[1] "37413 forecasted vs actual:  5.20457420257277 5.19295685089021"
[1] "37414 forecasted vs actual:  5.23537933477817 5.19849703126583"
[1] "37415 forecasted vs actual:  5.25509808848056 5.17048399503815"
[1] "37416 forecasted vs actual:  5.28297526992301 5.27299955856375"
[1] "37417 forecasted vs actual:  5.48999245483069 5.44673737166631"
[1] "37418 forecasted vs actual:  5.54547357611227 5.59842195899838"
[1] "37419 forecasted vs actual:  5.44907196951044 5.47646355193151"
[1] "37420 forecasted vs actual:  5.24743848699488 5.26269018890489"
[1] "37421 forecasted vs actual:  5.04599644234944 5.06259503302697"
[1] "37422 forecasted vs actual:  4.93209643066473 4.89783979995091"
[1] "37423 forecasted vs actual:  4.85226306037207 4.84418708645859"
[1] "37424 forecasted vs actual:  4.80953018241484 4.8283137373023"
[1] "37425 forecasted vs actual:  4.85264246258055 4.81218435537242"
[1] "37426 forecasted vs actual:  4.88625330809327 4.88280192258637"
[1] "37427 forecasted vs actual:  5.0296811188209 4.98360662170834"
[1] "37428 forecasted vs actual:  5.2281642610223 5.24174701505964"
[1] "37429 forecasted vs actual:  5.37520575176415 5.44241771052179"
[1] "37430 forecasted vs actual:  5.47803999556884 5.50533153593236"
[1] "37431 forecasted vs actual:  5.48653997413971 5.51342874616498"
[1] "37432 forecasted vs actual:  5.45307716393931 5.4971682252932"
[1] "37433 forecasted vs actual:  5.4527439396632 5.44673737166631"
[1] "37434 forecasted vs actual:  5.42072673778922 5.43372200355424"
[1] "37435 forecasted vs actual:  5.39722028844006 5.38449506278909"
[1] "37436 forecasted vs actual:  5.35014787858144 5.37527840768417"
[1] "37437 forecasted vs actual:  5.35061493112408 5.32300997913841"
[1] "37438 forecasted vs actual:  5.34263775707883 5.32300997913841"
[1] "37439 forecasted vs actual:  5.35606510115609 5.35185813347607"
[1] "37440 forecasted vs actual:  5.44398631409079 5.39362754635236"
[1] "37441 forecasted vs actual:  5.59285462710171 5.53338948872752"
[1] "37442 forecasted vs actual:  5.62254017519182 5.6970934865054"
[1] "37443 forecasted vs actual:  5.53928109105632 5.54517744447956"
[1] "37444 forecasted vs actual:  5.3089019921872 5.33753807970132"
