,"""x"""
32581,0.561883685
32582,1.63367005
32583,-0.975984438
32584,0.905636248
32585,-0.829476909
32586,0.535462134
32587,-1.537419462
32588,0.450997962
32589,0.51985005
32590,0.4989597
32591,0.173580736
32592,-0.20992643
32593,0.445855904
32594,0.003092753
32595,-1.049632013
32596,-1.166710514
32597,2.972092775
32598,1.109575147
32599,0.5953737
32600,0.514802906
32601,0.586227543
32602,0.503462643
32603,0.500752572
32604,-1.175675072
32605,-0.76682563
32606,0.488567958
32607,0.484055836
32608,-0.136927188
32609,-0.575102338
32610,0.388624774
32611,0.454902095
32612,-1.086929943
32613,8.150689499
32614,-0.101492733
32615,0.536006165
32616,9.394582458
32617,4.215632704
32618,1.488265976
32619,0.121836981
32620,0.022223407
32621,1.53832187
32622,4.538247582
32623,5.084193158
32624,-0.488900262
32625,0.718375116
32626,-1.561113139
32627,1.298355171
32628,0.927987407
32629,0.855595918
32630,0.110663975
32631,0.250435668
32632,0.129682071
32633,-0.207824538
32634,0.218567256
32635,0.390198766
32636,-0.148609356
32637,-1.673086244
32638,-1.515766433
32639,0.114263369
32640,0.487600096
32641,-1.682948841
32642,-0.364041234
32643,0.113731439
32644,-0.734832574
32645,-1.253712765
32646,6.094034853
32647,1.380918178
32648,-0.197618343
32649,1.188124507
32650,1.773634207
32651,0.072834328
32652,0.157552046
32653,1.415587751
32654,0.025535614
32655,0.015759494
32656,0.564430329
32657,0.652628233
32658,2.063196718
32659,-1.729618622
32660,0.001022538
32661,4.188917172
32662,12.377408
32663,7.302281307
32664,3.421091797
32665,-0.638825299
32666,-1.791594294
32667,-1.665088096
32668,-2.189623375
32669,2.709279515
32670,1.788526419
32671,0.174335565
32672,1.319774081
32673,2.112721275
32674,3.822434505
32675,8.52923849
32676,8.801880928
32677,8.381269761
32678,0.399991084
32679,1.73977276
32680,0.190126689
32681,-1.493607154
32682,-2.462982851
32683,-1.85016638
32684,-2.938252982
32685,-3.145746501
32686,-2.860703086
32687,7.6966596
32688,14.56425602
32689,11.37064395
32690,10.60747054
32691,10.32599773
32692,2.681318135
32693,2.767980211
32694,2.308150621
32695,0.687107803
32696,0.713776735
32697,0.661440786
32698,-0.338864225
32699,-0.105557385
32700,0.058389942
32701,0.011406028
32702,0.029118075
32703,0.163173561
32704,0.152091436
32705,-0.352079274
32706,0.173455553
32707,2.448735504
32708,2.91818937
32709,4.200476126
32710,7.857606019
32711,3.294470731
32712,8.766010091
32713,4.768729933
32714,4.146594252
32715,5.848452465
32716,9.061823103
32717,5.002347022
32718,5.00446673
32719,5.471546699
32720,-0.184746606
32721,4.335193824
32722,0.089278981
32723,3.806630744
32724,18.47662252
32725,32.64091201
32726,37.70640566
32727,37.39066114
32728,38.97931648
32729,40.6336809
32730,35.08866277
32731,41.4900224
32732,38.87112494
32733,46.20438047
32734,48.68971634
32735,37.2351832
32736,38.91521769
32737,38.30467403
32738,37.46630309
32739,37.04252384
32740,37.59648128
32741,36.48693725
32742,36.61451635
32743,34.98335953
32744,33.115013
32745,37.0093216
32746,33.50466041
32747,31.59520993
32748,32.37126805
32749,33.10261098
32750,37.06486943
32751,36.92394542
32752,37.23571084
32753,37.61747361
32754,22.48445581
32755,4.145376058
32756,25.80421148
32757,51.91860305
32758,52.19954101
32759,25.91721331
32760,15.69637516
32761,26.9756474
32762,16.73835301
32763,47.86509805
32764,48.36255828
32765,49.78717083
32766,18.83742699
32767,29.16377343
32768,44.56198966
32769,23.080155
32770,23.56194629
32771,28.13334548
32772,23.2426299
32773,24.88753874
32774,28.98634573
32775,27.55654059
32776,22.97728759
32777,26.25103864
32778,23.34787618
32779,23.29759087
32780,22.86261687
32781,22.76342795
32782,23.92271778
32783,25.70895041
32784,25.47336936
32785,24.58620832
32786,22.96849631
32787,24.43927331
32788,23.35349097
32789,23.54203053
32790,24.32900392
32791,25.47914265
32792,23.35937322
32793,24.8890664
32794,23.3991069
32795,24.75379239
32796,24.78262445
32797,24.46607937
32798,22.60342399
32799,23.81516493
32800,22.97845819
32801,22.30251547
32802,23.16262574
32803,22.63365808
32804,21.91154632
32805,21.06215321
32806,20.34661955
32807,20.14927259
32808,20.40301651
32809,23.34206795
32810,20.54045109
32811,19.9057749
32812,22.45937323
32813,20.31238944
32814,12.29422829
32815,1.892103906
32816,5.349767313
32817,4.842569598
32818,9.533916104
32819,6.792338094
32820,0.928000541
32821,4.144998316
32822,8.588775408
32823,4.636544193
32824,-0.978396613
32825,1.225109638
32826,8.203886837
32827,6.633928913
32828,8.256069723
32829,8.394599722
32830,5.666993809
32831,9.586460542
32832,8.569604364
32833,9.528825324
32834,5.074892889
32835,4.327363393
32836,1.333416192
32837,1.536962621
32838,1.651763513
32839,6.464319853
32840,5.025548174
32841,-0.688586569
32842,-0.034482214
32843,1.002374846
32844,5.017396084
32845,6.534637168
32846,-1.972391645
32847,0.046520879
32848,10.47993177
32849,7.895266303
32850,4.157838623
32851,1.45601869
32852,9.81900141
32853,11.4242506
32854,8.581735962
32855,9.04304366
32856,7.078223046
32857,8.993621949
32858,10.33598523
32859,3.815582904
32860,3.203153134
32861,10.3358667
32862,10.92745045
32863,7.713565319
32864,4.38959471
32865,7.240530403
32866,10.71186155
32867,8.972925173
32868,1.331540662
32869,1.790061461
32870,10.60719507
32871,8.597882773
32872,3.018349354
32873,0.481670556
32874,8.285118552
32875,10.01895999
32876,6.730636399
32877,0.30713068
32878,6.298210925
32879,10.81447005
32880,9.419488598
32881,0.463317607
32882,1.908727539
32883,8.571487774
32884,1.141014146
32885,0.38215063
32886,2.959752082
32887,0.52653194
32888,1.340651562
32889,2.015641571
32890,-0.920891833
32891,0.012930092
32892,-0.612281148
32893,0.194950038
32894,0.038064422
32895,0.033998204
32896,-0.179878391
32897,0.511486421
32898,0.349840502
32899,0.435110394
32900,-0.004684325
32901,-1.467778804
32902,-0.265546932
32903,0.182219212
32904,0.001496083
32905,-3.66174219
32906,-1.552301439
32907,0.118551703
32908,4.408648886
32909,8.238279101
32910,-1.358242299
32911,2.334557546
32912,3.77901907
32913,1.467247913
32914,1.326657768
32915,3.163322767
32916,1.290162646
32917,1.094447329
32918,0.229705722
32919,0.54768601
32920,0.380935096
32921,0.007862074
32922,-0.144098916
32923,-3.821349406
32924,2.42944555
32925,2.169281992
32926,2.140579103
32927,-0.138858986
32928,0.127070968
32929,-0.016770161
32930,-1.477546681
32931,-2.324954191
32932,-0.068235152
32933,2.406284306
32934,0.197658694
32935,0.258677548
32936,0.293461508
32937,0.956467524
32938,3.72E-06
32939,2.34E-12
32940,-0.815792909
32941,-1.176549039
32942,1.501539778
32943,0.035157368
32944,-1.138517349
32945,0.497123341
32946,-0.021834728
32947,0.60444665
32948,0.979058722
32949,1.12989412
32950,-1.322104904
32951,1.020189547
32952,-0.23396911
32953,-0.089763775
32954,1.085245129
32955,9.38E-17
32956,0.977508637
32957,1.131330544
32958,2.48E-14
32959,0.311274655
32960,0.83787455
32961,2.530514474
32962,1.253673199
32963,2.01000907
32964,2.567730943
32965,2.420654258
32966,2.5786146
32967,1.545890684
32968,-1.67E-10
32969,0.65852053
32970,0.61260231
32971,-1.959787482
32972,-2.308952206
32973,0.000386241
32974,3.93E-27
32975,-2.180585532
32976,-1.555727848
32977,-1.18E-08
32978,14.8208126
32979,-5.599435472
32980,1.399711317
32981,2.513971442
32982,1.46243955
32983,6.362534061
32984,-0.137618483
32985,0.017164791
32986,1.41682932
32987,-1.152610786
32988,0.366319374
32989,0.311355754
32990,0.070768514
32991,4.450437715
32992,-1.483679892
32993,2.317251572
32994,-0.952684433
32995,0.58176621
32996,0.527205188
32997,0.32137428
32998,6.221508034
32999,10.40499705
33000,16.52433211
33001,46.07341076
33002,35.65631517
33003,23.33309211
33004,12.31555121
33005,17.48354708
33006,21.99896989
33007,12.27412154
33008,23.94953911
33009,15.60968096
33010,23.7011088
33011,18.95132322
33012,30.61839766
33013,31.50055508
33014,31.00695946
33015,32.82568526
33016,34.47836181
33017,35.09646878
33018,35.35778448
33019,38.88479671
33020,36.33797907
33021,38.70739196
33022,36.46249744
33023,37.04177741
33024,40.7397442
33025,39.44649414
33026,39.0770327
33027,37.17027022
33028,38.93918716
33029,38.64157326
33030,39.88303269
33031,40.06934021
33032,40.33520342
33033,39.42537691
33034,39.58380585
33035,38.11641563
33036,37.10014079
33037,38.02934955
33038,37.10572833
33039,36.33835608
33040,36.63598631
33041,36.7808615
33042,25.35269055
33043,11.21331573
33044,9.270161564
33045,18.25921848
33046,11.04978966
33047,0.099982819
33048,3.691731806
33049,8.797394085
33050,10.85284907
33051,6.54012407
33052,-7.376884964
33053,2.718406371
33054,25.81990567
33055,31.17404371
33056,33.55668854
33057,48.87980987
33058,40.88661948
33059,32.98233667
33060,36.55898044
33061,36.14398838
33062,37.14622028
33063,36.32266281
33064,36.64277633
33065,35.41182402
33066,33.77837639
33067,34.74134295
33068,48.15389487
33069,32.3325181
33070,38.01696577
33071,38.53462159
33072,37.60433437
33073,37.15364637
33074,40.59461634
33075,39.82946231
33076,38.55144769
33077,35.97252904
33078,56.03886736
33079,30.59157211
33080,39.14889544
33081,35.90810291
33082,37.54856452
33083,36.76180857
33084,36.90519266
33085,36.79094931
33086,37.0555175
33087,36.88891841
33088,37.10987002
33089,37.81783292
33090,38.74067049
33091,37.95216504
33092,38.37831604
33093,39.09079596
33094,38.51723125
33095,37.12942516
33096,35.97491374
33097,37.66930465
33098,38.42904962
33099,51.27329582
33100,37.27572604
33101,39.43172769
33102,22.81773506
33103,3.849569996
33104,11.53124614
33105,6.940631966
33106,-0.037480574
33107,1.539300175
33108,0.272956924
33109,0.818178678
33110,7.379050581
33111,4.721391272
33112,-1.489170898
33113,1.353692974
33114,1.57659096
33115,0.285234598
33116,0.082782688
33117,-4.765251022
33118,-3.558556701
33119,-2.545369739
33120,6.450010628
33121,9.65371223
33122,25.89042167
33123,10.69748233
33124,9.534187981
33125,13.25328983
33126,12.36663407
33127,14.39723998
33128,14.25485883
33129,13.58898586
33130,12.98018865
33131,13.71376967
33132,15.41433264
33133,15.22305844
33134,9.661454848
33135,7.01743448
33136,13.98047629
33137,12.5017274
33138,6.183450655
33139,5.929642727
33140,12.47055933
33141,11.92627209
33142,9.458028393
33143,-1.084334282
33144,8.286802991
33145,12.42481755
33146,9.16430768
33147,-1.668907944
33148,3.842953198
33149,13.6009588
33150,8.835244824
33151,5.140962783
33152,1.262291702
33153,12.36287466
33154,9.393421892
33155,6.609090332
33156,-0.592816167
33157,7.94839302
33158,13.70938467
33159,7.88658801
33160,5.62900134
33161,0.697123584
33162,14.58778698
33163,9.448484838
33164,5.787582034
33165,0.262470165
33166,13.42101682
33167,9.330510167
33168,5.437265303
33169,0.306520614
33170,2.790065293
33171,1.506743668
33172,-0.032148551
33173,0.728910479
33174,7.29E-06
33175,-0.054577266
33176,9.86E-09
33177,2.68E-05
33178,4.32E-06
33179,6.98E-07
33180,0.066857702
33181,4.35E-17
33182,1.67E-15
33183,2.735896369
33184,2.11E-19
33185,0.795761673
33186,4.23E-26
33187,0.83688434
33188,0.666387259
33189,7.97E-29
33190,5.108728946
33191,-1.644296114
33192,0.274638321
33193,-1.097981542
33194,0.024969255
33195,-0.785748592
33196,0.532390276
33197,-0.346359244
33198,8.57E-09
33199,0.123464819
33200,-2.591836543
33201,-2.013757265
33202,6.07E-19
33203,-2.487695266
33204,6.30E-19
33205,-0.77221244
33206,-0.17625144
33207,-0.141835447
33208,1.006364223
33209,1.928986219
33210,-1.35E-34
33211,4.97E-21
33212,1.889954306
33213,2.042921512
33214,-1.407928907
33215,-1.333286294
33216,-0.720332005
33217,-0.41437356
33218,-1.132980824
33219,-1.668975801
33220,-1.611527692
33221,-2.101722754
33222,-1.679751068
33223,0.352536103
33224,5.120032056
33225,8.629363296
33226,-2.251474821
33227,1.545832165
33228,2.148623257
33229,0.098085146
33230,4.77183762
33231,-1.834777821
33232,-0.119215114
33233,1.299972644
33234,5.085692181
33235,-1.412495979
33236,0.316837512
33237,1.314906205
33238,1.04780004
33239,-0.410106804
33240,0.236112072
33241,0.112709662
33242,1.599410337
33243,0.04119191
33244,0.00292763
33245,0.755868399
33246,8.75868901
33247,11.97731485
33248,10.9861411
33249,13.2959842
33250,13.85555331
33251,8.155507254
33252,2.29497785
33253,4.708018751
33254,1.183483373
33255,0.609288129
33256,0.369118872
33257,1.247608417
33258,1.560669698
33259,-4.820657588
33260,7.97E-06
33261,0.572789711
33262,17.28473041
33263,13.67966571
33264,4.49501553
33265,15.75431095
33266,13.63981541
33267,10.22548894
33268,6.087056321
33269,2.499883801
33270,3.299591972
33271,-0.559972487
33272,-2.102189062
33273,0.101072109
33274,1.857946739
33275,-0.003396341
33276,-1.013898222
33277,-0.405285012
33278,5.9702492
33279,8.52530393
33280,-2.25102609
33281,0.951571664
33282,1.931778161
33283,-0.118245455
33284,0.666113319
33285,11.44427816
33286,15.33691817
33287,50.99537195
33288,58.51719703
33289,45.58283846
33290,48.7229262
33291,51.26557339
33292,56.1198026
33293,48.09838955
33294,22.86433241
33295,17.24727301
33296,14.38870071
33297,12.59731976
33298,6.867435676
33299,18.56927464
33300,30.53750992
33301,37.62065366
33302,37.91729987
33303,42.63527038
33304,43.91874938
33305,41.11902844
33306,37.60651286
33307,40.91735563
33308,43.10395576
33309,40.07113079
33310,39.76259729
33311,41.07400436
33312,38.40794339
33313,33.56797334
33314,29.83888712
33315,39.13596636
33316,37.50902484
33317,38.37829612
33318,38.75365875
33319,38.97539289
33320,38.14000477
33321,37.92723903
33322,38.68198691
33323,36.36271625
33324,35.77917164
33325,37.62955417
33326,36.66809574
33327,37.27259242
33328,44.23745549
33329,46.40890251
33330,36.33293969
33331,14.78428836
33332,45.1386444
33333,33.29902494
33334,26.41455571
33335,0.334975216
33336,10.28926465
33337,6.855270278
33338,-4.608576911
33339,1.518558014
33340,-0.452591218
33341,31.25604098
33342,58.95287421
33343,59.4070557
33344,39.02131304
33345,43.99591539
33346,47.1562073
33347,30.60421925
33348,69.12467523
33349,69.66149736
33350,63.19918364
33351,44.93075435
33352,47.65027209
33353,35.47436399
33354,38.6240462
33355,37.13554741
33356,38.34858071
33357,38.16382837
33358,37.04277617
33359,39.64699994
33360,38.15110691
33361,36.78275885
33362,36.09254305
33363,37.20224897
33364,37.33193712
33365,37.75297248
33366,36.9130478
33367,33.40376586
33368,24.99230177
33369,39.67641713
33370,20.8117491
33371,23.97808651
33372,26.38066409
33373,24.41844976
33374,22.47699071
33375,20.95736579
33376,37.65648119
33377,22.02098755
33378,21.91823372
33379,24.10691219
33380,23.67214565
33381,24.12603051
33382,23.07784577
33383,23.63408157
33384,23.16390454
33385,23.86305516
33386,23.85140151
33387,23.69463502
33388,39.12105376
33389,20.15941702
33390,26.93936769
33391,16.82088562
33392,2.8968964
33393,9.490380712
33394,11.36027687
33395,7.849194756
33396,0.701664714
33397,7.809280555
33398,19.86707051
33399,-1.343509508
33400,2.899149085
33401,1.836942477
33402,45.33013977
33403,30.98718907
33404,31.32117555
33405,21.91088016
33406,40.72052977
33407,32.28309164
33408,24.16963262
33409,17.46399842
33410,15.36595332
33411,11.81235397
33412,11.92579381
33413,0.364533452
33414,18.39902527
33415,10.22189089
33416,7.50470625
33417,10.54320156
33418,8.376669565
33419,12.19577011
33420,11.89878536
33421,7.028787897
33422,4.842540542
33423,14.11549588
33424,11.42010365
33425,6.589449092
33426,1.726870866
33427,10.35724354
33428,11.99894105
33429,9.17264948
33430,-0.163875857
33431,13.19465475
33432,13.70488319
33433,8.420922056
33434,11.15542386
33435,10.58771922
33436,11.18580327
33437,12.23056779
33438,10.85403128
33439,10.22599086
33440,13.47530035
33441,14.09657911
33442,11.06780581
33443,10.07809988
33444,13.43668702
33445,11.96927173
33446,12.63184499
33447,9.839458197
33448,10.00013101
33449,12.46601159
33450,11.31790085
33451,6.212429313
33452,0.261866308
33453,11.41941376
33454,12.35688645
33455,6.832324464
33456,0.049660827
33457,9.215425358
33458,12.58167626
33459,7.743914953
33460,-0.892342174
33461,2.769575688
33462,16.0325304
33463,9.870221632
33464,5.048594098
33465,5.686250332
33466,6.300367317
33467,-0.834836376
33468,0.549069303
33469,1.440160398
33470,1.949309811
33471,0.392913445
33472,-0.530132775
33473,-0.084536862
33474,5.596001539
33475,-0.583948399
33476,0.127984912
33477,1.804399612
33478,0.352505166
33479,-2.487491463
33480,0.907082625
33481,0.12967589
33482,0.110060475
33483,-0.222316442
33484,-0.102810808
33485,-0.840903651
33486,0.476186935
33487,0.230657708
33488,0.658629734
33489,-0.359486547
33490,-0.686960714
33491,5.201794544
33492,-0.86883852
33493,-1.296911749
33494,2.134121245
33495,-1.05739567
33496,2.4015775
33497,-0.169582333
33498,1.140579797
33499,0.979257295
33500,0.607442775
33501,5.12655019
33502,0.412177922
33503,-0.020564158
33504,0.015720681
33505,-0.532833588
33506,0.287598865
33507,-0.514836853
33508,0.31182879
33509,0.891211347
33510,0.085077842
33511,-1.906760541
33512,0.104790334
33513,0.103007456
33514,1.095214973
33515,0.960093886
33516,0.008558366
33517,0.907228724
33518,0.01105767
33519,0.925605982
33520,0.042607995
33521,0.882344962
33522,0.900577023
33523,-0.177709036
33524,0.023825764
33525,0.017778019
33526,-0.543572431
33527,0.241628254
33528,0.023483146
33529,0.028506219
33530,-3.413873989
33531,0.004475539
33532,-1.673780931
33533,7.494046058
33534,8.486000606
33535,12.06766778
33536,13.10896659
33537,8.415905186
33538,3.45156373
33539,5.62805469
33540,0.096381502
33541,0.46985255
33542,-0.186999155
33543,-1.273874886
33544,0.816374571
33545,0.195313984
33546,-1.636571829
33547,0.177824578
33548,0.140732926
33549,-1.721920359
33550,-1.175863825
33551,-2.672333038
33552,1.023397188
33553,0.359062062
33554,0.463825658
33555,16.5663423
33556,-1.534559075
33557,-2.378049531
33558,5.25477694
33559,-2.231740296
33560,-0.872250469
33561,0.910380123
33562,18.83222305
33563,-1.114189605
33564,-1.790220051
33565,6.862024683
33566,-2.476350463
33567,-0.550909112
33568,2.195386856
33569,3.24174176
33570,2.087697622
33571,29.50932352
33572,31.18867343
33573,16.0803735
33574,28.41132046
33575,34.9648013
33576,-2.810876142
33577,6.112014681
33578,4.0061324
33579,0.903712254
33580,26.73539472
33581,32.97348403
33582,35.56074816
33583,35.13539777
33584,36.6264019
33585,35.05244769
33586,28.36237384
33587,28.56449247
33588,28.45351428
33589,41.52550245
33590,52.41204963
33591,31.67368729
33592,35.32676984
33593,35.17622135
33594,35.59383292
33595,36.13695509
33596,42.77546362
33597,37.00382861
33598,20.70176832
33599,27.45211383
33600,35.49423498
33601,35.76567207
33602,36.30412771
33603,36.18650991
33604,36.06529127
33605,35.75417587
33606,39.49224132
33607,42.18310504
33608,41.79186648
33609,42.44118399
33610,44.20612026
33611,44.31801943
33612,44.76273776
33613,44.21783399
33614,44.21598128
33615,44.77394694
33616,44.55872901
33617,50.13892965
33618,45.75345321
33619,39.40492691
33620,45.56573105
33621,32.31848666
33622,1.83642462
33623,15.4995377
33624,11.36694806
33625,12.36995655
33626,14.32225241
33627,20.69659082
33628,19.78532705
33629,2.117213617
33630,7.842983586
33631,3.423689746
33632,-7.943734339
33633,3.07936695
33634,2.904774156
33635,2.730981402
33636,2.550605845
33637,2.409317636
33638,-0.779106943
33639,2.121628863
33640,1.98896077
33641,1.943557711
33642,1.736161362
33643,1.620624218
33644,-1.297370349
33645,1.416299014
33646,1.308968365
33647,1.181893414
33648,1.134685063
33649,1.039371818
33650,0.935283542
33651,0.839852924
33652,0.844904895
33653,0.788345466
33654,0.712489869
33655,0.6927878
33656,0.753808167
33657,0.605673968
33658,0.557257856
33659,0.525447748
33660,0.497267877
33661,0.466784189
33662,0.442865459
33663,-0.369046898
33664,-2.116355258
33665,-0.16494997
33666,0.337310623
33667,0.313313003
33668,0.291516732
33669,0.273380204
33670,0.261236374
33671,0.245082889
33672,0.22992825
33673,0.215710695
33674,0.198864964
33675,0.187612227
33676,0.175969684
33677,0.165049636
33678,0.150305946
33679,0.1402465
33680,0.131466934
33681,0.123236978
33682,0.115522225
33683,0.108290423
33684,0.10165694
33685,0.095295433
33686,0.089584587
33687,0.086927281
33688,-0.796780886
33689,0.074149848
33690,0.074688314
33691,0.070100578
33692,0.065794644
33693,0.061753203
33694,0.057960007
33695,0.054399809
33696,0.042745309
33697,0.040019584
33698,0.039835552
33699,0.037325186
33700,0.03432417
33701,0.032152705
33702,0.030118614
33703,0.032570592
33704,0.0305678
33705,0.028627233
33706,0.026866258
33707,0.025212403
33708,0.023861275
33709,0.022395594
33710,0.021125897
33711,0.020016022
33712,0.018712939
33713,0.017606325
33714,0.016459953
33715,0.015408952
33716,0.014500712
33717,0.014383238
33718,0.013508564
33719,0.01206276
33720,0.008939523
33721,0.008327098
33722,0.007778061
33723,0.008126719
33724,0.007793558
33725,0.008341446
33726,0.008073122
33727,0.007581484
33728,0.007163528
33729,0.006684457
33730,0.005327802
33731,0.004945253
33732,0.005044638
33733,0.004292983
33734,0.004084582
33735,0.003838358
33736,0.003598478
33737,0.00337395
33738,0.003163791
33739,0.002965439
33740,0.002518014
33741,0.0025467
33742,0.002313122
33743,0.002023548
33744,-0.939136638
33745,0.001770356
33746,-0.93291471
33747,0.001740903
33748,0.001474979
33749,3.93E-06
33750,0.001807004
33751,0.001762772
33752,0.001562481
33753,0.001624221
33754,0.001556796
33755,1.20E-06
33756,1.72E-06
33757,-1.102266249
33758,1.34E-06
33759,-1.069498811
33760,-0.184939611
33761,0.000458744
33762,0.000309397
33763,0.000176532
33764,9.26E-07
33765,7.16E-07
33766,2.26E-09
33767,4.88E-07
33768,4.25E-07
33769,4.66E-07
33770,-0.93418734
33771,3.218528774
33772,6.51E-07
33773,8.66E-09
33774,0.000203528
33775,0.000356923
33776,0.00058363
33777,0.000929003
33778,0.001029084
33779,-2.424955877
33780,-5.292479679
33781,-4.611731935
33782,-2.724976043
33783,-0.068062914
33784,-2.482272969
33785,1.025746814
33786,0.000529924
33787,0.000440788
33788,0.000293127
33789,2.654197989
33790,7.41E-10
33791,2.207526664
33792,-0.728484184
33793,0.0001871
33794,0.000191894
33795,-0.229166424
33796,0.000197673
33797,4.51E-05
33798,0.000147042
33799,9.44E-05
33800,2.86E-24
33801,1.62E-24
33802,1.30E-24
33803,2.20E-35
33804,-5.98E-36
33805,5.69E-25
33806,3.87E-25
33807,2.70E-25
33808,3.81E-37
33809,2.74E-25
33810,6.37E-26
33811,5.72E-26
33812,-1.17264992
33813,2.59E-26
33814,1.26E-26
33815,1.01E-26
33816,1.03E-26
33817,7.83E-27
33818,4.20E-27
33819,7.04E-27
33820,3.48E-27
33821,2.67E-27
33822,1.99E-27
33823,2.58E-27
33824,2.62E-27
33825,-0.603088892
33826,-1.17617291
33827,3.710521232
33828,0.588921909
33829,0.317532149
33830,7.40E-05
33831,3.420124388
33832,3.216249493
33833,-0.000682963
33834,2.66E-06
33835,-3.542028373
33836,1.189588162
33837,-2.614378411
33838,-1.932082432
33839,-2.563909312
33840,2.52E-49
33841,1.43078592
33842,1.648012433
33843,-0.4812856
33844,1.15E-32
33845,1.792472283
33846,0.092958824
33847,2.182542478
33848,22.5051715
33849,22.19268283
33850,24.16557506
33851,26.34532774
33852,27.62410302
33853,26.41374275
33854,20.64241879
33855,3.433040511
33856,29.68624067
33857,8.534188822
33858,1.26934578
33859,0.499368604
33860,0.38637802
33861,-1.340159407
33862,-2.915946397
33863,21.87051713
33864,37.63753258
33865,58.66086326
33866,61.92345283
33867,17.42357241
33868,20.34494373
33869,22.86679662
33870,21.37196097
33871,51.4669145
33872,62.79666
33873,65.75323241
33874,18.55361973
33875,10.82041719
33876,38.98633655
33877,52.33828502
33878,43.17529184
33879,40.04761832
33880,41.95752903
33881,52.52903049
33882,44.01269381
33883,40.44680166
33884,42.94531904
33885,55.16157938
33886,41.28187073
33887,38.57128274
33888,41.57998848
33889,55.53431136
33890,56.95123442
33891,40.551066
33892,45.89403919
33893,52.39122177
33894,35.66170411
33895,46.27352518
33896,53.84813199
33897,36.72449816
33898,66.71648291
33899,40.81070869
33900,46.41699387
33901,47.10933234
33902,54.75446515
33903,52.42410581
33904,42.63345552
33905,55.02047698
33906,35.76630198
33907,39.26687869
33908,44.13499661
33909,24.76633164
33910,41.40504433
33911,10.0111526
33912,37.42403579
33913,27.60124348
33914,29.15534389
33915,24.65797825
33916,29.71427544
33917,26.9121176
33918,32.24990097
33919,45.32478913
33920,42.18122698
33921,54.17519245
33922,43.37659267
33923,49.51358599
33924,44.30772445
33925,53.27956267
33926,48.54832272
33927,55.18250757
33928,66.44148015
33929,52.27029156
33930,46.08702995
33931,53.46287907
33932,48.83362777
33933,48.54993311
33934,50.70897827
33935,53.06452452
33936,43.89137936
33937,37.84225298
33938,37.53163319
33939,34.76593838
33940,42.54965786
33941,37.77306015
33942,42.22896081
33943,40.20153651
33944,30.74002755
33945,37.26613325
33946,33.05581828
33947,40.62077066
33948,41.46762797
33949,27.7744096
33950,41.34740703
33951,34.68028241
33952,19.58540479
33953,39.30562713
33954,17.46926638
33955,30.67062372
33956,25.40406747
33957,25.26326956
33958,27.06981843
33959,26.32940439
33960,18.27596845
33961,33.80315094
33962,35.43120428
33963,24.87664728
33964,23.04617113
33965,30.30321604
33966,39.32414069
33967,23.00790822
33968,18.80274016
33969,24.79501266
33970,27.50659922
33971,25.71728735
33972,23.34911956
33973,17.99947886
33974,14.89568594
33975,33.89231283
33976,25.70591475
33977,35.33734469
33978,25.09576469
33979,21.40828658
33980,31.1977351
33981,21.46412545
33982,17.51697909
33983,26.65062152
33984,33.33316945
33985,13.5302132
33986,16.27443679
33987,19.29052036
33988,27.29780908
33989,33.78531034
33990,21.46878284
33991,21.06925077
33992,16.00599694
33993,28.04104623
33994,22.42151176
33995,12.0936326
33996,15.14663307
33997,38.20063658
33998,54.02251836
33999,46.5598593
34000,19.70807943
34001,23.6545095
34002,23.62143781
34003,49.60678472
34004,65.69184833
34005,65.4272718
34006,35.1307149
34007,20.57188736
34008,39.26289219
34009,24.01939483
34010,19.56047408
34011,18.31732918
34012,23.12460981
34013,1.751462644
34014,12.86579441
34015,-5.143697394
34016,3.47761394
34017,13.63459311
34018,11.36983529
34019,7.748718848
34020,14.45872556
34021,14.30620353
34022,12.89748846
34023,18.82207341
34024,24.16753612
34025,20.72248688
34026,18.11949433
34027,26.46510345
34028,17.4282312
34029,11.97091259
34030,29.44095093
34031,18.39721938
34032,27.51619806
34033,25.52179347
34034,21.87052441
34035,22.27946837
34036,7.286152634
34037,5.949589742
34038,7.627736283
34039,3.133322572
34040,-22.97678488
34041,-19.09003188
34042,1.876803268
34043,1.248182318
34044,0.272491639
34045,-5.829497541
34046,-2.78069243
34047,-3.193995841
34048,0.852855014
34049,0.108449747
34050,13.2140696
34051,23.14609169
34052,24.84619348
34053,31.54480473
34054,32.47667544
34055,36.3598707
34056,38.15816778
34057,37.91367773
34058,37.92342436
34059,34.26415096
34060,30.33896745
34061,27.77131234
34062,27.43783214
34063,28.28115035
34064,28.45520495
34065,29.13538119
34066,38.16846826
34067,35.42097407
34068,34.73005184
34069,35.78467822
34070,33.83568907
34071,32.62628179
34072,31.85747166
34073,30.67605298
34074,17.90367471
34075,17.08224523
34076,27.48744899
34077,28.29656498
34078,21.33092229
34079,27.95856045
34080,24.97134511
34081,30.82236076
34082,28.227685
34083,29.39753516
34084,30.76182216
34085,28.76766326
34086,31.89076589
34087,36.38576279
34088,36.56539254
34089,38.28861101
34090,29.39880729
34091,39.01765089
34092,28.62615936
34093,37.59400222
34094,37.74007856
34095,37.74805476
34096,24.86052528
34097,8.02083502
34098,3.930470227
34099,0.960794828
34100,-4.59164613
34101,-5.955755457
34102,-15.1712101
34103,-13.57224602
34104,-15.35686829
34105,-12.54120775
